Katherine Fernandez,8,8,4,3,6,1,6,3
Victor Daugherty,8,8,6,5,1,8,7,3
Justin Thompson,4,8,1,1,6,8,1,6
Alex Sampson,9,5,9,6,3,6,5,2
Rebecca Rivers,3,3,7,1,4,6,8,7
Danielle Gonzales,2,8,1,8,7,4,8,5
Riley Fitzpatrick,6,2,1,7,7,6,4,4
Zachary Henderson,7,5,5,1,6,9,5,7
Lori Newton,8,5,6,7,9,1,5,3
Melanie Ramirez,7,7,1,9,9,9,5,6
Nicholas Carter,1,7,7,1,6,8,8,7
Sarah Foster,1,4,7,6,8,5,2,3
Ashley Elliott,4,7,2,4,8,1,8,6
Suzanne Meyers,3,4,9,8,1,1,2,4
Dr. Scott Brown,9,5,7,1,3,7,4,7
Dawn Dean,3,1,2,1,5,6,6,3
Omar Kent,1,1,6,5,1,5,2,7
Justin Mason,5,4,8,9,8,9,8,5
Jeffrey Jennings,2,8,7,9,5,2,6,9
Laura Mills,8,7,2,5,8,9,4,5
Kyle Lin,6,6,9,8,5,1,5,3
Jennifer Weaver,9,1,6,5,4,3,2,3
Rachel Myers,3,9,6,5,6,1,2,2
Shirley Rodriguez,6,9,1,9,6,1,3,5
Megan Greene,3,5,5,5,3,8,7,4
Dr. Tracy Hogan,8,9,8,9,3,1,3,7
Daniel Flynn,2,1,3,5,5,2,7,7
Julie Caldwell,4,6,2,7,5,9,7,1
Jennifer Le,2,4,4,6,1,5,4,2
Danielle Thomas,9,9,6,1,8,5,8,5
Frederick Carroll,3,7,2,3,3,6,4,4
Tammy Baker,2,6,6,4,4,6,6,1
Robert Allen,5,1,3,9,1,3,3,3
Steven Mays,5,2,7,5,1,6,2,8
Amber Solomon,4,3,5,8,3,2,5,2
Dorothy Harris,4,5,9,5,1,9,6,6
Erin Craig,1,7,2,7,5,9,6,1
Charles Wong,7,8,8,1,2,5,7,9
James Patton,4,3,9,7,6,7,9,2
Joseph Chang,8,6,1,3,2,5,9,7
Alexander Becker,7,1,7,9,5,9,1,6
Robert Gomez,6,8,4,2,3,2,8,6
Alicia Murphy,3,2,6,3,3,2,5,7
Mark Campbell,5,5,6,2,5,7,9,8
Taylor Hayes,6,6,2,1,4,3,5,9
Joseph Wu,2,1,7,6,2,2,7,7
Raymond Jennings,2,7,4,9,8,2,2,3
Jim Clark,7,1,2,9,7,2,5,2
Paul Valdez,7,1,9,4,5,2,9,5
Mark Barry,8,9,8,2,7,4,4,1
Lydia Hammond,3,5,1,3,4,5,4,8
Julie Anderson MD,2,5,1,5,3,7,8,2
Melissa Vargas,1,8,2,4,7,9,9,7
Cameron Anderson,5,7,2,3,5,7,2,1
James Burton,2,1,2,4,3,4,1,7
Albert Rosales,6,6,5,8,7,1,5,9
Amy Moore,1,7,1,1,6,2,2,8
James Brock,5,3,8,1,7,8,9,3
Michael Hoffman,6,4,2,7,4,1,9,4
Michael Mays,8,5,1,8,2,7,9,8
Troy Rodriguez,8,4,7,7,7,9,1,9
Aaron Gomez,3,2,1,4,3,8,9,2
Rachael Hunter,8,1,6,9,2,6,1,6
Carlos Hansen,2,8,4,8,1,8,7,4
Peter Washington,4,3,8,5,4,6,2,4
Jacqueline Collins,2,1,2,5,7,6,4,6
Lisa Tucker,6,8,8,9,9,7,8,6
Jeffrey Dawson,6,7,1,9,4,1,2,6
William Diaz,7,9,4,6,2,4,2,5
Jacob Wagner,9,4,1,3,6,1,7,1
John Wong,8,5,1,5,9,1,5,6
Joyce Cabrera,8,5,8,2,7,4,1,5
Lori Johnson,8,2,4,6,5,2,5,9
Tara Mcdowell,2,3,4,5,7,4,9,1
Adam Johnson,1,9,9,4,9,3,7,7
Anthony Wilson,5,4,2,8,2,6,3,2
Mr. Terry Williamson PhD,2,3,5,1,3,5,9,1
Johnny Martinez,1,9,1,6,4,8,8,7
Phillip Andrews,6,1,6,6,5,9,6,8
Brandon Love,6,2,3,5,3,4,3,6
Shelia Wright,5,2,5,8,9,4,9,4
Tina Miller,4,5,9,5,8,1,7,8
Anita Sandoval,5,1,1,8,2,3,2,9
Michael Ruiz MD,5,8,8,8,4,3,2,1
Mrs. Tracey Roberts,3,8,5,6,9,8,2,9
Johnny Stewart,3,5,9,2,5,6,6,2
Melanie Sanchez,8,4,7,9,3,2,1,2
Veronica Stewart,8,8,2,9,5,9,6,6
Andrea Padilla,9,3,9,5,3,9,3,6
Kellie Jones DDS,3,6,6,4,4,6,9,8
Mrs. Theresa Wright,8,7,2,2,8,5,7,8
Taylor Johns,1,5,1,4,3,2,4,9
Gregory Arnold,2,8,8,2,4,3,8,5
Kathleen Klein,6,7,6,5,4,2,4,2
Savannah Walker,5,8,6,5,6,7,2,3
Joan Garcia,7,4,1,5,1,6,1,4
Heather Blankenship,5,4,7,1,8,8,9,1
Kristina Salazar,6,8,6,1,7,7,9,8
Stephanie Salinas,8,9,8,7,7,2,2,6
Benjamin Joseph,1,5,7,9,6,2,3,9
Dawn Kramer,9,7,1,6,1,6,6,1
Heather Carter,8,3,8,2,3,4,3,1
Corey Barker,7,2,4,5,4,6,3,4
Janice Jenkins,2,7,9,7,1,3,5,3
Nicole Woods,8,1,8,3,7,3,9,4
Rachel Roth,7,3,3,2,4,9,5,9
Anne Lutz,7,6,3,3,9,9,6,3
Oscar Sanders,9,9,8,1,3,3,8,8
Amber Riddle,8,7,2,3,9,3,1,2
Jennifer Gibson,9,3,9,1,9,7,9,2
Jason Stewart,3,7,4,2,2,6,1,6
Mindy Turner,2,5,6,2,3,4,5,2
Derek Maldonado,4,1,7,8,2,3,4,9
Daniel Wilson,3,6,7,9,2,5,2,7
Kevin Robinson,4,8,7,9,8,1,6,4
James Murphy,3,9,9,3,2,8,7,6
Carl Sampson,6,3,7,6,8,6,3,7
Amanda Blanchard,4,3,1,2,2,4,5,9
Jeffrey Stafford,8,1,9,2,2,3,4,4
James Barrera,8,1,8,4,5,5,7,7
Destiny Roberts,4,3,7,8,1,1,5,2
James Chase PhD,2,1,2,4,9,2,2,7
James Payne,3,5,6,9,6,4,9,9
Tina Torres,7,4,6,2,5,4,3,5
Anita Norman,4,8,3,8,8,1,1,3
Heather Alvarez,7,6,6,2,7,3,6,3
Rebecca Morris,5,4,6,6,3,4,6,2
Pamela Morrison,5,3,5,6,7,5,2,6
Amanda Harding DVM,6,4,1,8,6,4,2,6
Kenneth Hughes,8,2,8,1,7,5,7,4
Hunter Evans,8,9,6,7,7,6,8,8
Maria Larson,4,4,7,9,1,8,4,3
Victoria Moore,4,3,6,7,7,6,3,7
Katherine Silva,8,9,8,1,9,2,5,4
Mandy Morrison,1,4,1,7,2,6,6,1
Alan Brown,9,9,7,4,6,8,8,6
Robert Santos,6,4,4,3,9,7,8,8
Brandon Yu,5,7,6,7,9,6,9,1
Lisa Alexander,9,8,8,7,3,7,7,2
Dale Hughes,3,5,5,2,8,5,5,3
Cheyenne Lang,8,8,7,4,3,1,1,4
Aaron Price,4,1,1,1,9,9,6,6
Cynthia Johnson,9,2,9,5,5,6,5,2
Ann Ramos,4,6,1,6,3,7,4,3
Ashley Preston,5,2,9,1,8,4,7,3
Lisa Mullen,9,1,5,2,1,7,4,3
Joshua Jackson,2,4,2,7,2,7,2,6
Heather Shaw,8,7,4,7,5,7,2,7
Brittany Aguirre,4,9,4,1,2,1,9,4
Tracy Lewis,3,3,1,2,9,9,5,8
Briana Williams,3,6,4,9,9,2,5,7
Andrew Smith,3,9,1,9,3,9,8,5
Joshua Paul,2,3,4,2,2,6,4,7
Jill Payne,4,7,8,3,7,4,6,4
Edward Knight MD,5,8,6,2,7,3,1,7
Craig Cox,1,1,9,9,7,9,8,9
Thomas Chan,7,9,1,7,2,3,9,1
Dr. Theodore Oliver PhD,5,1,5,5,2,9,4,1
Jason Forbes,2,2,9,9,7,7,8,5
Anthony Dean,8,1,6,1,8,5,6,1
Michael Levy,4,9,4,7,8,2,7,6
Nicholas Quinn,3,8,1,3,7,6,4,2
Derek Liu,6,9,6,8,3,4,5,4
Diana Ferguson,5,6,6,5,5,4,9,7
Bonnie Stewart,6,7,6,4,7,3,3,6
Natalie Richardson,1,1,6,9,7,1,7,2
Thomas Brown,4,2,1,8,8,3,5,1
Mr. Steven Tanner,8,8,7,8,1,1,8,8
Andrew Calderon,7,7,3,2,5,9,6,7
Shannon Carpenter,9,8,2,1,5,1,2,1
Nicholas Pena,8,2,9,4,6,5,7,9
Jonathan Barker,1,9,4,6,1,2,2,4
Sandra Beasley,2,1,6,7,1,9,7,6
Caitlin Moran,1,4,5,6,4,9,8,9
Timothy Quinn,5,4,7,8,9,1,5,2
Diana Willis,2,3,5,9,5,4,7,4
Sue Thomas,9,6,8,1,3,1,8,7
Barbara White,8,3,3,5,5,4,1,8
Angel James,8,3,5,1,1,5,7,8
Jeremy Glenn,2,6,5,7,2,2,5,2
Joanna Taylor,3,4,7,3,4,8,1,9
Amanda Chan,8,6,3,3,5,5,1,1
Kylie Austin,9,4,2,5,5,9,8,9
Christina Miller,3,2,1,2,2,9,9,5
Mr. Mike Jimenez,6,8,3,9,5,1,8,3
Rachel Bailey,3,3,8,7,1,2,9,8
Gabriel Cruz,6,3,2,8,4,6,4,1
Dylan Roberts,3,8,8,6,9,3,3,5
Jessica Rodriguez,3,8,4,3,7,1,6,7
Robert Scott,3,7,3,2,2,5,5,3
Timothy Bautista,8,7,5,6,5,9,4,2
Anthony Harvey,7,2,7,5,6,9,7,7
Paul Yoder,2,6,8,1,1,3,8,7
Kayla Anderson,3,9,5,1,1,5,7,8
Colleen Foster PhD,5,3,8,4,2,5,8,2
Ricardo Guerrero,9,4,8,4,6,4,3,3
Ann Hughes,9,6,1,1,3,6,8,3
Abigail Roberts,3,7,3,2,9,7,2,6
Erica Curry,2,3,9,9,3,8,6,8
Margaret Novak,5,9,6,5,3,8,3,5
Jessica Gallegos,1,7,4,3,2,7,5,7
Deborah Adams,6,5,6,9,8,5,6,2
James Kirk,3,3,4,3,4,5,5,3
Duane Clark,1,2,7,6,6,3,1,8
Thomas Perkins,7,4,8,5,1,9,8,5
Melissa Li,8,9,8,3,8,8,1,2
Rachel Odom,5,3,2,5,5,3,7,5
Jennifer Martin,5,1,8,5,2,4,2,4
Autumn Sullivan,3,3,8,3,7,2,7,2
Jessica Hess,6,5,1,2,3,4,9,5
John Marquez,2,8,1,7,1,6,8,4
Alejandro Baker,4,6,2,7,1,7,4,7
Mr. Luis Wagner MD,1,1,8,7,4,2,8,3
Elizabeth Moreno,4,9,3,7,9,9,3,7
Justin Armstrong,7,2,6,7,2,8,3,1
Olivia Lowe,1,7,8,5,6,3,1,3
Sarah Campbell,6,4,1,7,6,5,1,7
Cody Nelson,2,7,2,7,7,1,4,7
Heather Hunt,6,1,1,4,4,7,6,3
Matthew Hart,3,4,9,9,3,5,1,3
Dale Mathis,8,2,4,3,8,8,5,9
Andrea Dawson,6,3,2,6,8,7,4,2
Erin Henderson,5,5,7,9,3,7,2,1
Alexis Duncan,9,7,1,4,4,7,3,8
Joshua Glover,2,5,4,7,2,6,3,4
Hunter Kim,6,9,5,9,8,4,7,2
Damon Parker,4,2,4,3,7,2,9,9
Lauren Mckinney,6,4,2,9,4,9,6,4
Tracey Howard,2,8,9,5,6,4,3,5
Mrs. Nicole Edwards,1,6,9,7,4,4,6,9
Derrick Phillips,9,4,9,5,8,5,2,8
Thomas Taylor,4,2,2,4,9,4,8,2
Amber Richardson,2,3,3,4,8,8,9,9
Anna Davis,4,4,2,2,5,7,6,6
Kim Duran,6,4,8,4,6,8,9,2
Mark Ho,3,5,8,2,4,8,5,9
Misty Gomez,4,5,9,8,2,9,3,9
Brandon Martin,1,9,5,3,5,6,6,6
Raymond Wall,3,8,7,9,6,7,1,6
John James,2,7,2,4,9,9,9,9
Alfred Cooper,5,6,7,8,9,8,2,9
Holly Gibson,7,8,1,2,2,7,8,5
Justin Odom,4,6,6,3,9,7,6,9
Bradley Mendez,9,3,5,4,5,3,3,7
Dr. Michael Beltran,9,6,7,2,8,7,3,7
Crystal Vargas,9,9,3,5,9,4,8,9
Michael Alvarez,4,7,2,1,3,5,2,4
Mario Moss,4,7,5,6,8,3,9,1
Lisa Ortiz,1,6,6,1,7,4,5,9
Ian York,4,4,7,8,6,3,1,2
Jason Bush,8,3,8,3,5,2,2,3
Daniel White,7,7,6,8,5,6,8,8
Daniel Gonzalez,4,6,7,3,1,9,2,8
Paul Bullock,6,2,8,8,8,5,2,5
Jeffrey King,6,7,6,9,9,9,8,9
Mrs. Christine Travis,8,9,4,8,1,3,5,6
Tammy Day,5,4,6,6,3,8,5,9
Alex Smith,9,6,4,2,4,3,1,3
Nancy Russell,5,8,8,9,2,3,4,8
Sierra Flores,4,7,7,3,8,3,4,1
Kayla Ramirez,5,6,7,1,1,2,6,8
Justin Beck,7,8,7,6,2,6,8,3
Kelly Potter,4,8,2,2,5,9,7,1
Ashley Henry,9,4,5,2,8,8,7,8
Jason Green,4,5,5,5,8,2,8,5
Michaela Logan,3,8,3,2,5,9,1,7
Noah Nichols,7,9,4,2,6,8,3,9
Nancy Crane,6,1,1,5,7,7,7,2
Leslie Parks,5,7,1,4,9,4,9,4
Hailey Brennan,1,5,3,5,6,4,3,2
Shawn Diaz,2,5,2,8,2,4,8,2
Ronnie Walker,9,7,5,4,5,2,7,9
Alexandra Graham,4,7,4,4,6,9,5,6
Leslie Rojas,6,6,3,7,2,5,9,6
Renee Sweeney,9,1,7,7,3,2,3,2
Renee Serrano,3,2,9,5,7,3,5,2
Brian Riddle,9,6,5,5,7,8,7,9
Andrew Romero,6,6,6,5,9,3,7,1
Dr. Nathan Harrington,9,2,4,2,6,8,9,4
Lauren Mcdonald,8,8,9,7,4,8,8,8
Rachel Green,5,9,5,2,7,9,1,8
Johnny Macias,9,4,6,8,4,5,8,3
Gloria White,8,6,2,3,2,1,2,7
Mark Church,5,6,3,5,2,3,1,6
Adam Pineda,2,7,5,9,1,2,7,8
Joel Sanchez,8,7,9,9,3,8,9,5
Timothy Stewart,5,5,9,2,8,7,2,7
Andre Mcmahon,9,5,3,5,4,8,2,3
Thomas Lynn,9,5,7,7,1,3,6,5
Benjamin Torres,7,6,3,4,6,4,4,4
Susan Thomas,1,9,2,4,2,7,8,1
Shannon Park,2,1,5,3,5,8,3,1
Tammy Wells,6,8,4,3,4,3,4,3
Christine Case,6,2,4,4,9,4,8,1
Suzanne Hicks,8,6,3,1,7,9,9,2
Alvin Williams,7,2,8,2,2,2,3,5
Larry Bailey,3,6,9,1,8,8,2,6
Kristopher James,6,7,9,4,7,6,6,5
Andre Small,7,8,9,8,6,8,2,1
James Anderson,1,9,7,7,4,7,7,7
Holly Anderson,7,6,8,5,3,1,3,3
Timothy Kemp,4,4,8,4,4,5,4,5
Renee Ray,1,3,9,6,8,5,8,3
John Mathis,6,2,2,6,6,7,8,3
Kent Rice,3,8,3,6,7,3,5,9
Andrea Garza,5,8,3,3,8,2,5,5
Alexander Mcguire,9,4,5,5,4,3,6,3
Justin Fernandez,2,8,3,8,6,7,8,1
Michelle Mckenzie,4,6,5,5,6,5,2,8
Tina Flynn,1,1,4,4,4,4,7,3
April Ayala,7,8,6,8,4,9,6,4
Tanya Payne,3,8,6,8,1,6,2,4
Brandy Blackwell,1,9,9,3,1,2,1,3
Karen Moore,6,9,1,9,5,2,8,2
David Bell,2,7,9,2,8,1,2,4
Marissa Gordon,8,2,4,5,9,5,3,7
Ashley Woods,1,8,6,6,6,9,1,3
Sarah Hickman,7,3,6,6,9,9,7,6
Kevin Bartlett,9,2,9,9,2,8,8,5
Brendan Lee,5,5,6,4,7,1,4,4
Jennifer Moreno,1,9,2,7,6,4,8,2
Tim Reed,3,2,8,3,1,5,5,2
Theresa Johnston,9,8,4,6,3,8,2,2
Mary Jordan,3,1,9,9,3,7,7,5
Andre Stewart,7,4,2,5,4,5,8,7
Bryan Marquez,3,3,4,6,1,5,7,1
Tanner Ortiz,5,8,7,7,5,3,7,2
Mr. Walter Mcclain Jr.,1,7,1,9,5,2,6,8
Nicholas Kline,7,2,5,6,8,4,8,9
Dr. Vernon Mullins MD,2,3,7,8,1,8,7,8
Matthew Greer,2,1,2,1,7,8,9,4
Marie Stone,8,1,2,8,2,2,6,2
Cory Moore,7,3,2,1,1,1,5,6
Timothy Johns,9,7,6,9,5,5,3,9
Brad Jimenez,2,1,8,3,1,6,6,7
Julie Carrillo,9,1,2,2,1,5,7,2
Christopher Simpson DDS,9,5,1,8,4,3,7,2
Jessica Cabrera,8,2,5,7,1,8,3,5
David Chung,3,6,9,2,4,5,5,7
Haley Martinez,4,2,3,7,9,4,9,6
Erin Robinson,4,8,2,6,9,8,4,3
Lisa Foster PhD,3,9,6,7,3,5,7,5
Hannah Hansen,7,2,1,1,2,6,9,6
Daniel Kennedy,2,3,9,3,9,5,1,3
Scott Fitzgerald,3,5,4,6,7,1,7,5
Joseph Small Jr.,4,4,5,4,1,1,2,9
Nancy Gay,7,3,7,5,2,5,9,2
Gary Evans,4,7,2,7,7,4,9,4
Austin Moore,7,8,7,1,2,6,9,6
Michael Miles,5,2,4,3,6,9,6,3
Cory Pearson,7,2,9,7,5,1,6,5
Miguel Mcmillan,2,6,6,4,2,9,1,9
Alicia Owens,4,9,8,9,4,7,3,3
Christopher Berg,9,6,9,5,2,1,2,7
Carmen Brown,8,1,4,6,6,8,3,1
Timothy Jones,5,9,9,2,8,9,6,7
Jordan Miller,8,6,2,4,9,6,3,5
Sierra Mccoy,4,3,3,6,7,8,8,9
Shane Jackson,5,5,9,1,1,4,4,9
Daniel Anderson,5,6,2,4,6,4,7,6
Ryan Jensen,7,8,4,4,1,6,5,8
Justin Clements,5,2,2,5,6,8,5,1
Melissa Mccarthy,1,5,4,2,7,6,8,5
Kenneth Gilbert,2,5,1,1,1,4,4,5
Jason Fernandez,5,4,9,6,9,2,1,1
Kristen Vasquez,8,9,2,1,9,9,2,6
Julie Guzman,8,7,4,5,1,3,4,7
Cassandra Flowers,8,5,3,3,9,6,5,8
Samantha Ingram,1,3,7,6,8,9,5,7
Stephen Ramsey,4,2,7,5,1,3,3,8
Cynthia Brewer,9,4,2,3,1,1,5,6
Gail Griffith,9,9,3,3,2,2,7,1
Donna Contreras,4,5,7,1,6,3,6,5
Patricia Molina,4,5,8,8,9,8,2,4
Jonathan Webb,1,9,3,8,1,6,6,6
Emily Singleton,5,2,9,5,4,9,3,7
Johnny Hardy,8,2,5,3,1,4,2,1
Kara Reynolds,3,3,8,2,7,5,2,4
Michelle Marshall,9,7,1,3,8,8,1,5
Anthony Robertson,6,6,1,8,9,1,5,5
Alyssa Woods,2,2,9,1,5,1,3,9
Kimberly Lewis,9,8,9,9,8,4,1,4
Trevor Sandoval,6,7,6,9,5,3,5,3
Vanessa Mathis,5,3,3,6,5,3,6,2
Mrs. Michele Carroll,4,2,5,3,6,3,3,6
Dalton Herman,4,9,1,5,9,3,3,2
Kristy Smith,1,7,7,2,5,2,9,3
Erica Davis,8,2,8,9,2,1,2,5
Erica Hooper,2,9,7,8,5,6,6,5
Ebony Brown,2,1,1,3,7,6,9,1
Jeffrey Russo,7,6,5,9,5,8,1,3
Victoria Hansen,1,8,3,4,6,2,9,7
Shannon Gardner,6,5,6,1,6,6,9,5
Donald Bryant,5,4,2,2,2,4,7,8
James Farmer,9,8,6,3,2,9,9,3
Kyle Elliott,6,7,6,7,5,2,1,5
Cindy Thompson,2,1,6,4,5,4,6,6
Richard Cannon,5,8,3,6,4,6,3,5
Jenna Rodriguez,5,2,5,1,3,1,8,2
Joseph Rocha MD,7,2,8,3,9,1,5,1
Gail Jordan,3,5,2,8,2,3,6,5
Christopher Thompson,8,9,7,2,5,4,3,1
Paul Roman,4,3,8,2,4,5,6,2
Jessica Chavez,9,9,5,9,1,1,1,7
Alyssa Thompson,6,6,5,5,6,6,4,3
Kim White,4,9,8,7,9,3,9,6
Teresa Cooper,9,7,3,5,3,9,7,2
Joanne Marks,5,9,2,2,4,6,8,1
Katherine Gonzalez,2,7,8,5,2,2,9,1
Kimberly Johnson,9,6,7,5,7,5,1,2
Nathan Giles,5,9,5,6,5,6,7,5
Jennifer Davidson,1,7,9,7,2,8,4,2
Vincent Lane,5,2,4,6,4,3,6,8
Marcus Mitchell,3,7,2,3,9,5,1,8
Jay Sanchez,8,4,9,7,7,9,9,6
Lisa Ross,8,1,4,3,5,4,7,8
Keith Conrad,6,9,5,2,3,7,2,7
Stephanie Williams,7,1,8,5,3,2,8,3
Jillian Perez,1,4,5,2,1,8,2,3
Zachary Mcgee,8,6,4,8,2,7,2,6
Brian Perkins,9,9,6,6,2,3,2,5
Julie Woods,1,2,4,1,8,6,7,4
Rhonda Webster,6,4,2,8,2,6,9,3
Lori Coffey,6,6,3,3,9,1,7,2
Brandy Fletcher,1,7,1,6,4,5,7,6
Chris Wilson,2,7,4,4,1,3,3,2
Cheyenne Murphy,3,6,1,3,4,7,3,7
Gregory Schneider,1,1,7,6,2,8,8,9
Christy Weber,6,7,4,4,6,7,9,6
Ronald Gallagher,1,6,4,2,7,2,5,1
Louis Jacobs,8,7,9,3,2,1,6,9
Logan Smith,7,5,6,3,8,1,8,8
Amy Porter,7,3,1,8,4,1,9,8
Ryan Morrison,9,4,3,5,3,7,4,9
Pamela Moore,3,9,1,9,5,6,3,6
Sarah Brady,4,9,8,3,7,9,3,9
Bradley Melton,6,2,7,5,3,1,3,2
Barbara Hernandez,8,5,3,7,1,2,1,8
Patrick Adams,6,7,2,7,4,6,2,8
Justin Lloyd,1,5,9,5,4,5,2,2
Sean Daniel,2,3,7,4,7,8,2,7
Kelly Robinson,8,1,6,6,5,7,2,3
Sara Leblanc,7,6,1,5,2,1,5,4
Aaron Bush,3,6,8,2,4,7,7,5
Andrew Adams,5,7,5,4,9,5,5,3
Curtis Jordan,6,5,9,8,5,9,8,1
Kathleen Miller,8,1,5,4,6,2,2,3
Sarah James,7,1,3,5,5,9,3,7
David Jacobs,5,2,6,6,6,7,3,6
Tiffany Smith,8,8,7,5,2,9,9,8
Timothy Holmes,8,6,3,1,1,3,7,1
Jesse Perez,3,4,9,7,8,8,2,5
Jason Perry,7,5,2,2,9,6,5,6
William Morales,1,2,5,8,3,1,2,6
Kimberly West,7,5,3,4,2,4,7,6
Cynthia Combs,6,8,4,5,3,6,8,4
Dennis Gibson,4,5,8,7,5,9,6,8
James Cole,5,6,1,7,1,2,8,3
Sara Rivera,7,6,6,2,8,1,9,8
Alexandria Johnston,6,6,4,8,7,8,7,3
Donald Sparks,4,1,5,5,4,3,9,1
Christopher Taylor,9,2,7,7,4,1,7,8
Ellen Gray,6,8,1,9,2,4,4,7
Dr. Kimberly Allen,8,9,1,7,6,1,6,6
Christopher Lewis,9,5,5,7,1,2,1,5
Steven Ritter,3,4,8,6,9,6,2,2
Melanie Harper,4,6,4,1,2,1,1,3
Matthew Sweeney,9,7,3,3,1,6,1,6
Jeanette Warren,8,7,2,4,6,4,9,2
Shane Lewis,9,7,7,2,8,9,9,2
Mary Moore,4,6,4,5,7,1,9,6
Martin Kennedy,3,7,5,5,4,7,5,3
Amy Montgomery,9,9,8,4,2,3,9,6
Thomas Madden,9,2,4,4,5,7,8,6
Debbie Jones,9,8,1,2,7,5,8,9
Steven Richardson,3,3,8,2,8,3,5,7
Denise Mercer,5,4,3,9,6,8,7,9
Elizabeth Herman,2,1,9,3,3,2,3,6
Ryan Williams,6,5,1,5,7,5,3,6
Jerry Long,6,8,9,5,9,2,2,5
Leonard Forbes,3,9,8,6,4,4,3,8
Anna Calderon,5,8,6,9,2,2,5,1
Angel Rivas,3,2,2,7,2,3,6,2
Lindsey Eaton,9,9,8,5,5,5,2,9
Brian Miller,2,9,4,6,8,3,7,7
Logan Jensen,9,6,1,6,7,2,9,8
Bailey Murray,7,7,5,7,4,6,7,9
Isaiah Cabrera,9,5,4,7,8,9,3,3
Shane Rivera,8,6,2,1,2,6,6,2
Matthew Clark,6,8,3,2,5,7,2,6
David Stephens,6,6,3,7,2,6,6,5
Jessica Freeman,6,6,5,8,3,8,5,3
Christopher Elliott,8,8,4,8,2,3,9,3
Gary Mullen,8,4,3,4,6,4,4,5
Joshua Griffith,6,9,4,2,4,6,8,1
William Rogers,2,4,7,9,9,9,3,8
Tracy Hall,8,9,1,8,3,5,4,5
Caleb Ware,4,1,5,1,7,4,9,7
Maria Tyler,7,6,6,3,1,2,9,8
David Rice,6,5,8,9,4,6,9,4
Elizabeth Huang,9,3,7,4,9,3,5,5
Joe Richards,4,5,6,3,3,8,6,7
Christian Moreno,5,5,1,6,2,7,5,1
Mrs. Martha Kirby,5,7,4,3,2,1,8,5
Paul Andersen MD,5,7,1,6,7,7,9,4
Anna Jones,1,3,7,9,8,1,5,4
Emily Miller,6,2,1,8,2,7,1,4
Mark Chambers,4,6,5,8,4,3,1,2
Nicholas Jarvis,1,5,8,6,2,3,1,1
Clinton Rodriguez,7,4,9,7,2,5,7,7
James Lambert,3,2,8,9,8,5,3,4
Monique Delacruz,4,9,4,7,5,2,9,7
Alexis Rollins,4,3,2,3,5,5,5,8
Jared Cole,7,1,1,5,4,4,6,3
Alexis Bishop,4,8,4,3,4,6,7,8
Scott Barry,4,5,3,7,2,6,1,7
Lori Jones,3,9,5,8,3,9,7,3
Mary Anthony,8,6,4,3,2,4,5,4
Stacey Robinson,4,8,8,9,5,5,1,8
Alan Hill,2,1,3,1,7,1,9,1
Megan Kaufman,8,3,7,7,3,8,8,9
Lauren Moyer,2,6,7,8,7,6,5,4
Stephen Johnston,8,5,3,9,6,2,7,3
Cody Bell,5,3,9,5,6,5,4,8
Stacie Crawford,2,2,1,6,4,2,9,5
Sheena Anderson,1,7,9,1,1,3,3,4
Kevin Rogers,1,9,9,1,4,3,3,7
Stephanie Guzman,6,2,4,7,3,6,8,5
Patricia Erickson,2,2,4,3,4,1,2,9
Melinda Curtis,6,8,5,9,8,2,7,4
Michelle Hickman,2,3,6,7,3,3,9,6
Joshua Gonzales,9,9,9,9,8,6,2,5
Eric Patel,7,4,5,1,8,8,2,4
William Green,8,8,9,3,2,1,5,8
Bryan Gill,8,8,9,2,1,7,3,8
Virginia Ortega,5,6,3,3,2,7,3,2
Jennifer Parker,5,4,8,6,8,5,4,4
Michelle Clark,4,7,6,5,6,9,4,3
Russell Howard,2,3,2,4,7,1,8,3
Matthew Brown,9,9,8,2,6,1,9,7
Joseph May,6,9,3,9,5,8,4,5
Brittany Sherman,8,4,1,1,3,9,1,6
Zachary Chambers,6,8,9,6,9,6,9,8
Shawn Cowan,1,8,2,7,5,8,3,5
Brittney Garrett,2,9,7,4,8,9,4,1
Carmen Wong,4,3,2,7,1,8,8,1
Douglas Leonard,6,1,5,4,8,3,4,4
Rhonda Martinez,1,1,7,5,7,3,5,2
Kaitlyn Harrell,1,5,3,6,1,5,4,4
James Krause,5,7,1,4,3,3,5,5
Harold Cochran,4,4,7,6,9,6,1,5
Christopher Oconnor,1,2,2,8,1,8,8,8
Timothy Moore,2,5,2,3,6,5,3,8
Jeremy Pratt,1,1,2,2,8,8,1,5
Trevor Johnson,2,3,6,6,4,8,7,5
Bradley Mckenzie,4,3,3,6,9,8,4,2
Martha Cervantes,1,5,6,9,9,4,5,6
Henry Hansen,7,7,4,3,1,3,5,5
Danielle Curry,9,2,5,8,4,5,3,8
Christy Bell,1,8,4,1,3,7,4,1
Jennifer Mitchell,5,3,2,1,9,6,6,8
Lisa Chambers,2,2,9,5,3,1,9,8
Teresa Barker,6,2,9,8,5,3,6,7
Taylor Stout,9,6,6,8,4,7,9,7
Brenda Lowe,9,9,7,9,7,3,7,1
David Vasquez,9,5,6,6,5,6,4,5
Tamara Miller,2,7,4,5,9,2,1,6
Alejandra Baldwin,6,5,7,7,8,7,7,1
Wendy Acevedo,1,6,6,7,2,6,1,3
